Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2025-08-31,56824905,56824913,Tennessee Valley Authority,1101000000.00,2059912825.00,619019011.00,20246886894.00,21205799719.00,22306799719.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,4,2025,3,08,31
2025-08-31,56824879,56824917,Total Agency Securities,1101000000.00,2059912825.00,602739023.00,20265428152.26,21224340977.26,22325340977.26,6b,12,12,7055,T,SL,2,1.3,2025,4,2025,3,08,31
2025-08-31,null,56824879,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,4,2025,3,08,31
2025-08-31,56824879,56824883,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,4,2025,3,08,31
2025-08-31,56824883,56824890,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,4,2025,3,08,31
2025-08-31,56824890,56824893,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,4,2025,3,08,31
2025-08-31,56824879,56824895,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,4,2025,3,08,31
2025-08-31,56824895,56824900,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,4,2025,3,08,31
2025-08-31,56824900,56824902,Architect of the Capitol,null,null,-16279988.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,4,2025,3,08,31
2025-08-31,56824895,56824905,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,4,2025,3,08,31
2025-07-31,56654007,56654009,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,4,2025,3,07,31
2025-07-31,null,56653994,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,4,2025,3,07,31
2025-07-31,56653994,56654000,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,4,2025,3,07,31
2025-07-31,56654000,56654003,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,4,2025,3,07,31
2025-07-31,56654003,56654005,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,4,2025,3,07,31
2025-07-31,56653994,56654007,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,4,2025,3,07,31
2025-07-31,56654009,56654011,Architect of the Capitol,null,null,-7726092.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,4,2025,3,07,31
2025-07-31,56654007,56654015,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,4,2025,3,07,31
2025-07-31,56654015,56654017,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,4,2025,3,07,31
2025-07-31,56654015,56654019,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,4,2025,3,07,31
2025-07-31,56654015,56654021,Tennessee Valley Authority,80000000.00,958912825.00,751019011.00,20246886894.00,21125799719.00,21205799719.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,4,2025,3,07,31
2025-07-31,56653994,56654023,Total Agency Securities,80000000.00,958912825.00,743292919.00,20265428152.26,21144340977.26,21224340977.26,6b,12,12,7055,T,SL,2,1.3,2025,4,2025,3,07,31
2025-06-30,56447068,56447071,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,3,2025,2,06,30
2025-06-30,56447065,56447066,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,3,2025,2,06,30
2025-06-30,56447066,56447067,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,3,2025,2,06,30
2025-06-30,56447063,56447068,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,3,2025,2,06,30
2025-06-30,null,56447063,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,3,2025,2,06,30
2025-06-30,56447063,56447065,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,3,2025,2,06,30
2025-06-30,56447076,56447078,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,3,2025,2,06,30
2025-06-30,56447076,56447081,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,3,2025,2,06,30
2025-06-30,56447076,56447083,Tennessee Valley Authority,177445558.00,878912825.00,660019011.00,20246886894.00,20948354161.00,21125799719.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,3,2025,2,06,30
2025-06-30,56447063,56447086,Total Agency Securities,177445558.00,878912825.00,652232249.00,20265428152.26,20966895419.26,21144340977.26,6b,12,12,7055,T,SL,2,1.3,2025,3,2025,2,06,30
2025-06-30,56447071,56447074,Architect of the Capitol,null,null,-7786762.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,3,2025,2,06,30
2025-06-30,56447068,56447076,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,3,2025,2,06,30
2025-05-31,null,56242457,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,3,2025,2,05,31
2025-05-31,56242457,56242462,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,3,2025,2,05,31
2025-05-31,56242462,56242470,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,3,2025,2,05,31
2025-05-31,56242470,56242475,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,3,2025,2,05,31
2025-05-31,56242457,56242478,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,3,2025,2,05,31
2025-05-31,56242478,56242485,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,3,2025,2,05,31
2025-05-31,56242491,56242494,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,3,2025,2,05,31
2025-05-31,56242491,56242497,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,3,2025,2,05,31
2025-05-31,56242491,56242500,Tennessee Valley Authority,159000000.00,701467267.00,720399746.00,20246886894.00,20789354161.00,20948354161.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,3,2025,2,05,31
2025-05-31,56242485,56242488,Architect of the Capitol,null,null,-7847001.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,3,2025,2,05,31
2025-05-31,56242478,56242491,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,3,2025,2,05,31
2025-05-31,56242457,56242505,Total Agency Securities,159000000.00,701467267.00,712552745.00,20265428152.26,20807895419.26,20966895419.26,6b,12,12,7055,T,SL,2,1.3,2025,3,2025,2,05,31
2025-04-30,null,56010383,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,3,2025,2,04,30
2025-04-30,56010383,56010393,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,3,2025,2,04,30
2025-04-30,56010393,56010396,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,3,2025,2,04,30
2025-04-30,56010396,56010400,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,3,2025,2,04,30
2025-04-30,56010383,56010403,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,3,2025,2,04,30
2025-04-30,56010403,56010406,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,3,2025,2,04,30
2025-04-30,56010406,56010408,Architect of the Capitol,null,null,-7906813.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,3,2025,2,04,30
2025-04-30,56010403,56010413,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,3,2025,2,04,30
2025-04-30,56010413,56010417,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,3,2025,2,04,30
2025-04-30,56010413,56010421,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,3,2025,2,04,30
2025-04-30,56010413,56010425,Tennessee Valley Authority,110000000.00,542467267.00,537399746.00,20246886894.00,20679354161.00,20789354161.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,3,2025,2,04,30
2025-04-30,56010383,56010428,Total Agency Securities,110000000.00,542467267.00,529492933.00,20265428152.26,20697895419.26,20807895419.26,6b,12,12,7055,T,SL,2,1.3,2025,3,2025,2,04,30
2025-03-31,55872668,55872677,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,2,2025,1,03,31
2025-03-31,55872677,55872681,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,2,2025,1,03,31
2025-03-31,55872567,55872685,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,2,2025,1,03,31
2025-03-31,55872685,55872691,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,2,2025,1,03,31
2025-03-31,55872691,55872695,Architect of the Capitol,null,null,-7966201.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,2,2025,1,03,31
2025-03-31,55872685,55872700,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,2,2025,1,03,31
2025-03-31,55872700,55872703,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,2,2025,1,03,31
2025-03-31,55872700,55872707,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,2,2025,1,03,31
2025-03-31,55872700,55872711,Tennessee Valley Authority,-20000000.00,432467267.00,387399746.00,20246886894.00,20699354161.00,20679354161.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,2,2025,1,03,31
2025-03-31,55872567,55872715,Total Agency Securities,-20000000.00,432467267.00,379433545.00,20265428152.26,20717895419.26,20697895419.26,6b,12,12,7055,T,SL,2,1.3,2025,2,2025,1,03,31
2025-03-31,null,55872567,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,2,2025,1,03,31
2025-03-31,55872567,55872668,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,2,2025,1,03,31
2025-02-28,55680906,55680924,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,2,2025,1,02,28
2025-02-28,55680924,55680931,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,2,2025,1,02,28
2025-02-28,55680931,55680937,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,2,2025,1,02,28
2025-02-28,55680906,55680939,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,2,2025,1,02,28
2025-02-28,55680939,55680947,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,2,2025,1,02,28
2025-02-28,55680947,55680950,Architect of the Capitol,null,null,-8025168.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,2,2025,1,02,28
2025-02-28,55680939,55680954,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,2,2025,1,02,28
2025-02-28,55680954,55680958,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,2,2025,1,02,28
2025-02-28,55680954,55680962,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,2,2025,1,02,28
2025-02-28,55680954,55680965,Tennessee Valley Authority,80000000.00,452467267.00,536399746.00,20246886894.00,20619354161.00,20699354161.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,2,2025,1,02,28
2025-02-28,55680906,55680968,Total Agency Securities,80000000.00,452467267.00,528374578.00,20265428152.26,20637895419.26,20717895419.26,6b,12,12,7055,T,SL,2,1.3,2025,2,2025,1,02,28
2025-02-28,null,55680906,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,2,2025,1,02,28
2025-01-31,null,55496991,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,2,2025,1,01,31
2025-01-31,55496991,55496992,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,2,2025,1,01,31
2025-01-31,55496992,55496993,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,2,2025,1,01,31
2025-01-31,55496993,55496994,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,2,2025,1,01,31
2025-01-31,55496991,55496995,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,2,2025,1,01,31
2025-01-31,55496995,55496996,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,2,2025,1,01,31
2025-01-31,55496996,55496997,Architect of the Capitol,null,null,470180.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,2,2025,1,01,31
2025-01-31,55496995,55496998,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,2,2025,1,01,31
2025-01-31,55496998,55497000,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,2,2025,1,01,31
2025-01-31,55496998,55497001,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,2,2025,1,01,31
2025-01-31,55496998,55497002,Tennessee Valley Authority,182000000.00,372467267.00,673399746.00,20246886894.00,20437354161.00,20619354161.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,2,2025,1,01,31
2025-01-31,55496991,55497003,Total Agency Securities,182000000.00,372467267.00,673869926.00,20265428152.26,20455895419.26,20637895419.26,6b,12,12,7055,T,SL,2,1.3,2025,2,2025,1,01,31
2024-12-31,null,55397687,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,1,2024,4,12,31
2024-12-31,55397687,55397696,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,1,2024,4,12,31
2024-12-31,55397696,55397700,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,1,2024,4,12,31
2024-12-31,55397700,55397702,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,1,2024,4,12,31
2024-12-31,55397687,55397704,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,1,2024,4,12,31
2024-12-31,55397704,55397707,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,1,2024,4,12,31
2024-12-31,55397707,55397708,Architect of the Capitol,null,null,351377.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,1,2024,4,12,31
2024-12-31,55397704,55397709,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,1,2024,4,12,31
2024-12-31,55397709,55397710,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,1,2024,4,12,31
2024-12-31,55397709,55397711,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,1,2024,4,12,31
2024-12-31,55397709,55397740,Tennessee Valley Authority,378467267.00,190467267.00,610399746.00,20246886894.00,20058886894.00,20437354161.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,1,2024,4,12,31
2024-12-31,55397687,55397744,Total Agency Securities,378467267.00,190467267.00,610751123.00,20265428152.26,20077428152.26,20455895419.26,6b,12,12,7055,T,SL,2,1.3,2025,1,2024,4,12,31
2024-11-30,null,55362542,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,1,2024,4,11,30
2024-11-30,55362543,55362544,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,1,2024,4,11,30
2024-11-30,55362544,55362545,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,1,2024,4,11,30
2024-11-30,55362542,55362546,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,1,2024,4,11,30
2024-11-30,55362546,55362547,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,1,2024,4,11,30
2024-11-30,55362547,55362548,Architect of the Capitol,null,null,233417.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,1,2024,4,11,30
2024-11-30,55362546,55362549,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,1,2024,4,11,30
2024-11-30,55362549,55362550,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,1,2024,4,11,30
2024-11-30,55362549,55362552,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,1,2024,4,11,30
2024-11-30,55362549,55362554,Tennessee Valley Authority,451000000.00,-188000000.00,383000000.00,20246886894.00,19607886894.00,20058886894.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,1,2024,4,11,30
2024-11-30,55362542,55362556,Total Agency Securities,451000000.00,-188000000.00,383233417.00,20265428152.26,19626428152.26,20077428152.26,6b,12,12,7055,T,SL,2,1.3,2025,1,2024,4,11,30
2024-11-30,55362542,55362543,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,1,2024,4,11,30
2024-10-31,null,55269153,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2025,1,2024,4,10,31
2024-10-31,55269153,55269154,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2025,1,2024,4,10,31
2024-10-31,55269154,55269159,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2025,1,2024,4,10,31
2024-10-31,55269159,55269162,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2025,1,2024,4,10,31
2024-10-31,55269153,55269164,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2025,1,2024,4,10,31
2024-10-31,55269164,55269166,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2025,1,2024,4,10,31
2024-10-31,55269166,55269167,Architect of the Capitol,null,null,116293.00,-7.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2025,1,2024,4,10,31
2024-10-31,55269164,55269170,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2025,1,2024,4,10,31
2024-10-31,55269170,55269175,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2025,1,2024,4,10,31
2024-10-31,55269170,55269187,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2025,1,2024,4,10,31
2024-10-31,55269170,55269191,Tennessee Valley Authority,-639000000.00,-639000000.00,28000000.00,20246886894.00,20246886894.00,19607886894.00,6b,11,11,7050,D,SG,4,1.2.2.3,2025,1,2024,4,10,31
2024-10-31,55269153,55269193,Total Agency Securities,-639000000.00,-639000000.00,28116293.00,20265428152.26,20265428152.26,19626428152.26,6b,12,12,7055,T,SL,2,1.3,2025,1,2024,4,10,31
2024-09-30,null,54962310,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2024,4,2024,3,09,30
2024-09-30,54962310,54962345,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2024,4,2024,3,09,30
2024-09-30,54962345,54962354,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2024,4,2024,3,09,30
2024-09-30,54962354,54962359,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2024,4,2024,3,09,30
2024-09-30,54962310,54962361,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2024,4,2024,3,09,30
2024-09-30,54962361,54962388,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2024,4,2024,3,09,30
2024-09-30,54962361,54962394,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2024,4,2024,3,09,30
2024-09-30,54962388,54962391,Architect of the Capitol,null,-16279988.00,-14947165.00,16279981.00,-7.00,-7.00,6b,7,7,7020,D,SG,4,1.2.1.1,2024,4,2024,3,09,30
2024-09-30,54962394,54962397,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2024,4,2024,3,09,30
2024-09-30,54962394,54962400,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2024,4,2024,3,09,30
2024-09-30,54962394,54962403,Tennessee Valley Authority,95000000.00,714019011.00,229957945.00,19532867883.00,20151886894.00,20246886894.00,6b,11,11,7050,D,SG,4,1.2.2.3,2024,4,2024,3,09,30
2024-09-30,54962310,54962406,Total Agency Securities,95000000.00,697739023.00,215010780.00,19567689129.26,20170428152.26,20265428152.26,6b,12,12,7055,T,SL,2,1.3,2024,4,2024,3,09,30
2024-08-31,null,54727725,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2024,4,2024,3,08,31
2024-08-31,54727725,54727727,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2024,4,2024,3,08,31
