Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2025-09-30,57118226,57118236,Balance,296961533.37,-3163114510.03,5837216627.72,162695025840.23,159234949796.83,159531911330.20,6,30,30,9507,T,GL,4,2.1.2.3,2025,4,2025,3,09,30
2025-09-30,57118207,57118239,Reserve Position on the U.S. Quota in the IMF:,null,null,null,null,null,null,6,31,31,9508,S,GL,3,2.1.3,2025,4,2025,3,09,30
2025-09-30,57118239,57118242,U.S. Subscription to International Monetary Fund:,null,null,null,null,null,null,6,32,32,9509,S,GL,4,2.1.3.1,2025,4,2025,3,09,30
2025-09-30,57118242,57118245,Direct Quota Payments,0.00,0.00,0.00,111629078113.37,111629078113.37,111629078113.37,6,33,33,9510,D,GL,5,2.1.3.1.1,2025,4,2025,3,09,30
2025-09-30,57118242,57118248,Maintenance of Value Adjustments,193414147.64,1211813134.29,3435586001.01,941910993.01,1960309979.66,2153724127.30,6,34,34,9511,D,GL,5,2.1.3.1.2,2025,4,2025,3,09,30
2025-09-30,57118239,57118251,Letter of Credit Issued to IMF,-249000000.00,-1021006490.35,-2700778008.02,-81066130631.95,-81838137122.30,-82087137122.30,6,35,35,9512,D,GL,4,2.1.3.2,2025,4,2025,3,09,30
2025-09-30,57118239,57118254,Dollar Deposits with the IMF,-295769.29,-7107254.93,91242788.57,-278669746.38,-285481232.02,-285777001.31,6,36,36,9513,D,GL,4,2.1.3.3,2025,4,2025,3,09,30
2025-09-30,57118239,57118258,Receivable/Payable (-) for Interim Maintenance of Value Adjustments,-140987004.39,1451297065.80,-4063219621.54,-2493276776.96,-900992706.77,-1041979711.16,6,37,37,9515,D,GL,4,2.1.3.4,2025,4,2025,3,09,30
2025-09-30,57118239,57118261,Balance,-196868626.04,1634996454.81,-3237168839.98,28732911951.09,30564777031.94,30367908405.90,6,38,38,9516,T,GL,4,2.1.3.5,2025,4,2025,3,09,30
2025-09-30,57118207,57118264,Loans to International Monetary Fund,0.00,0.00,-79206205.29,0.01,0.01,0.01,6,39,39,9517,D,GL,3,2.1.4,2025,4,2025,3,09,30
2025-09-30,57118207,57118266,Other Cash and Monetary Assets,950203264.90,7811307997.67,14580219337.39,87705998189.81,94567102922.58,95517306187.48,6,40,40,9518,D,GL,3,2.1.5,2025,4,2025,3,09,30
2025-09-30,57118207,57118269,Total Cash and Monetary Assets,336651430931.48,11382861658.12,245937126691.43,1164859357888.80,839590788615.44,1176242219546.92,6,41,41,9519,T,GL,3,2.1.6,2025,4,2025,3,09,30
2025-09-30,57118204,57118271,Non-Federal Securities of the National Railroad Retirement Investment Trust,386679487.48,849003393.70,1661669166.97,26130845309.02,26593169215.24,26979848702.72,6,42,42,9542,D,GL,2,2.2,2025,4,2025,3,09,30
2025-09-30,57118204,57118274,"Net Activity, Guaranteed Loan Financing (See Schedule E)",8169592606.44,37183096912.56,27058147509.13,109710179111.41,138723683417.53,146893276023.97,6,43,43,9550,D,GL,2,2.3,2025,4,2025,3,09,30
2025-09-30,57118204,57118277,"Net Activity, Direct Loan Financing (See Schedule E)",169906822740.19,192376060550.21,-92463651904.18,1505899159541.18,1528368397351.20,1698275220091.39,6,44,44,9555,D,GL,2,2.4,2025,4,2025,3,09,30
2025-09-30,57118204,57118282,Total Asset Accounts,515319569783.12,241821971911.88,182102756353.35,2806612839761.95,2533115241890.71,3048434811673.83,6,46,46,9562,T,GL,2,2.6,2025,4,2025,3,09,30
2025-09-30,57118143,57118146,Borrowing from the Public:,null,null,null,null,null,null,6,2,2,9030,S,GL,2,1.1,2025,4,2025,3,09,30
2025-09-30,57118146,57118149,"Treasury Securities, Issued Under General Financing Authorities:",null,null,null,null,null,null,6,3,3,9032,S,GL,3,1.1.1,2025,4,2025,3,09,30
2025-09-30,57118149,57118151,Debt Held by the Public,309235133302.72,1970454149990.39,1977169817587.95,28307311391402.20,29968530408089.90,30277765541392.60,6,4,4,9034,D,GL,4,1.1.1.1,2025,4,2025,3,09,30
2025-09-30,57118149,57118154,Intragovernmental Holdings,54052443725.56,202425415776.34,320170066857.47,7157361638388.69,7305734610439.47,7359787054165.03,6,5,5,9035,D,GL,4,1.1.1.2,2025,4,2025,3,09,30
2025-09-30,57118156,57118159,Plus Premium on Treasury Securities,1076165520.02,-4098261628.61,4854484723.95,70545883478.93,65371456330.30,66447621850.32,6,7,7,9040,D,GL,5,1.1.1.3.1,2025,4,2025,3,09,30
2025-09-30,57118156,57118161,Less Discount on Treasury Securities,-1415117084.07,27098801716.68,61132174453.48,325726158383.49,354240077184.24,352824960100.17,6,8,8,9045,D,GL,5,1.1.1.3.2,2025,4,2025,3,09,30
2025-09-30,57118156,57118164,Total Treasury Securities Net of Premium and Discount,365778859632.37,2141682502421.44,2241062194715.89,35209492754886.33,36985396397675.43,37351175257307.78,6,9,9,9055,T,GL,5,1.1.1.3.3,2025,4,2025,3,09,30
2025-09-30,57118146,57118166,"Agency Securities, Issued Under Special Financing Authorities (See Schedule B; for Other Agency Borrowing, See Schedule C)",-250000000.00,1809912825.00,697739023.00,20265428152.26,22325340977.26,22075340977.26,6,10,10,9102,D,GL,3,1.1.2,2025,4,2025,3,09,30
2025-09-30,57118146,57118169,Total Federal Securities,365528859632.37,2143492415246.44,2241759933738.89,35229758183038.59,37007721738652.69,37373250598285.04,6,11,11,9103,T,GL,3,1.1.3,2025,4,2025,3,09,30
2025-09-30,57118143,57118198,Miscellaneous Liability Accounts (Includes Checks Outstanding Etc.),-1920232384.45,2878213358.72,9479135243.17,38838411523.47,43636857266.64,41716624882.19,6,20,20,9360,D,GL,2,1.5,2025,4,2025,3,09,30
2025-09-30,57118210,57118213,Federal Reserve Account,335601134759.25,5099671715.67,228836065771.59,885725421907.66,555223958864.08,890825093623.33,6,25,25,9500,D,GL,4,2.1.1.1,2025,4,2025,3,09,30
2025-09-30,57118210,57118223,Balance,335601134759.25,5099671715.67,228836065771.59,885725421907.66,555223958864.08,890825093623.33,6,26,26,9503,T,GL,4,2.1.1.2,2025,4,2025,3,09,30
2025-09-30,57118207,57118226,Special Drawing Rights:,null,null,null,null,null,null,6,27,27,9504,S,GL,3,2.1.2,2025,4,2025,3,09,30
2025-09-30,null,57118285,Excess of Liabilities (+) or Assets (-),-199607469888.39,1761439163447.38,1812393570589.83,25754661806886.70,27715708440222.50,27516100970334.10,6,47,47,9563,T,GL,1,3,2025,4,2025,3,09,30
2025-09-30,57118173,57118182,Net Federal Securities Held as Investments of Government Accounts,56036553755.75,170403620693.43,281950482410.77,7030444872370.67,7144811939308.35,7200848493064.10,6,15,15,9240,T,GL,4,1.1.4.3,2025,4,2025,3,09,30
2025-09-30,57118146,57118185,Total Borrowing from the Public,309492305876.62,1973088794553.01,1959809451328.12,28199313310667.92,29862909799344.34,30172402105220.94,6,16,16,9310,T,GL,3,1.1.5,2025,4,2025,3,09,30
2025-09-30,57118143,57118188,Accrued Interest Payable to the Public,6793594352.22,25712924686.82,17323013786.80,134069016189.65,152988346524.25,159781940876.47,6,17,17,9320,D,GL,2,1.2,2025,4,2025,3,09,30
2025-09-30,57118143,57118191,Allocations of Special Drawing Rights,267628201.08,1676983577.62,4754133580.66,155795220217.45,157204575593.99,157472203795.07,6,18,18,9347,D,GL,2,1.3,2025,4,2025,3,09,30
2025-09-30,57118143,57118195,Deposit Funds,1078803849.26,-95780816.91,3130593004.43,33258688050.18,32084103384.01,33162907233.27,6,19,19,9350,D,GL,2,1.4,2025,4,2025,3,09,30
2025-09-30,57118173,57118176,Federal Securities Held as Investments of Government Accounts (See Schedule D),55798502480.25,200311917314.44,321124171252.62,7138959339552.30,7283472754386.49,7339271256866.74,6,13,13,9202,D,GL,4,1.1.4.1,2025,4,2025,3,09,30
2025-09-30,57118173,57118179,Less Discount on Federal Securities Held as Investments of Government Accounts,-238051275.50,29908296621.01,39173688841.85,108514467181.63,138660815078.14,138422763802.64,6,14,14,9230,D,GL,4,1.1.4.2,2025,4,2025,3,09,30
2025-08-31,56825142,56825212,Miscellaneous Asset Accounts,-245894036.49,-174094620.24,-98835142.07,13297911.54,85097327.79,-160796708.70,6,45,45,9561,D,GL,2,2.5,2025,4,2025,3,08,31
2025-08-31,56825089,56825092,Borrowing from the Public:,null,null,null,null,null,null,6,2,2,9030,S,GL,2,1.1,2025,4,2025,3,08,31
2025-08-31,56825092,56825115,Deduct:,null,null,null,null,null,null,6,12,12,9200,S,GL,3,1.1.4,2025,4,2025,3,08,31
2025-08-31,56825145,56825171,Reserve Position on the U.S. Quota in the IMF:,null,null,null,null,null,null,6,31,31,9508,S,GL,3,2.1.3,2025,4,2025,3,08,31
2025-08-31,56825142,56825216,Total Asset Accounts,80457494544.51,-273497597871.24,-55655770874.84,2806612839761.95,2452657747346.20,2533115241890.71,6,46,46,9562,T,GL,2,2.6,2025,4,2025,3,08,31
2025-08-31,null,56825089,Liability Accounts:,null,null,null,null,null,null,6,1,1,9029,S,GL,1,1,2025,4,2025,3,08,31
2025-08-31,56825089,56825134,Deposit Funds,2339038991.36,-1174584666.17,52469648.29,33258688050.18,29745064392.65,32084103384.01,6,19,19,9350,D,GL,2,1.4,2025,4,2025,3,08,31
2025-08-31,null,56825222,Transactions Not Applied to Current Year's Surplus or Deficit (See Schedule A for Details),1414307854.05,12260277760.26,1535321082.29,0.00,10845969906.21,12260277760.26,6,48,48,9624,D,GL,1,4,2025,4,2025,3,08,31
2025-08-31,null,56825225,Total Budget and Off-Budget Federal Entities (Financing of Deficit (+) or Disposition of Surplus (-)),344791891858.12,1973306911096.03,1897078997941.78,25754661806886.70,27383176826124.60,27727968717982.70,6,49,49,9661,T,GL,1,5,2025,4,2025,3,08,31
2025-08-31,null,56825142,Asset Accounts (Deduct),null,null,null,null,null,null,6,22,22,9362,S,GL,1,2,2025,4,2025,3,08,31
2025-08-31,56825142,56825206,"Net Activity, Guaranteed Loan Financing (See Schedule E)",754196105.19,29013504306.12,23293297639.31,109710179111.41,137969487312.34,138723683417.53,6,43,43,9550,D,GL,2,2.3,2025,4,2025,3,08,31
2025-08-31,56825142,56825209,"Net Activity, Direct Loan Financing (See Schedule E)",11373575204.74,22469237810.02,-132060709818.64,1505899159541.18,1516994822146.46,1528368397351.20,6,44,44,9555,D,GL,2,2.4,2025,4,2025,3,08,31
2025-08-31,null,56825219,Excess of Liabilities (+) or Assets (-),343377584004.07,1961046633335.77,1895543676859.49,25754661806886.70,27372330856218.40,27715708440222.50,6,47,47,9563,T,GL,1,3,2025,4,2025,3,08,31
2025-08-31,56825142,56825203,Non-Federal Securities of the National Railroad Retirement Investment Trust,-16290000.60,462323906.22,1426847828.56,26130845309.02,26609459215.84,26593169215.24,6,42,42,9542,D,GL,2,2.2,2025,4,2025,3,08,31
2025-08-31,56825092,56825095,"Treasury Securities, Issued Under General Financing Authorities:",null,null,null,null,null,null,6,3,3,9032,S,GL,3,1.1.1,2025,4,2025,3,08,31
2025-08-31,56825092,56825112,Total Federal Securities,358036424436.33,1777963555614.07,2026806517536.32,35229758183038.59,36649685314216.30,37007721738652.69,6,11,11,9103,T,GL,3,1.1.3,2025,4,2025,3,08,31
2025-08-31,56825145,56825200,Total Cash and Monetary Assets,68591907271.67,-325268569273.36,51783628618.00,1164859357888.80,770998881343.77,839590788615.44,6,41,41,9519,T,GL,3,2.1.6,2025,4,2025,3,08,31
2025-08-31,56825171,56825188,Receivable/Payable (-) for Interim Maintenance of Value Adjustments,1485780166.68,1592284070.19,-5158039819.89,-2493276776.96,-2386772873.45,-900992706.77,6,37,37,9515,D,GL,4,2.1.3.4,2025,4,2025,3,08,31
2025-08-31,56825171,56825191,Balance,757672032.59,1831865080.85,-4727470952.35,28732911951.09,29807104999.35,30564777031.94,6,38,38,9516,T,GL,4,2.1.3.5,2025,4,2025,3,08,31
2025-08-31,56825145,56825194,Loans to International Monetary Fund,0.00,0.00,-79206205.29,0.01,0.01,0.01,6,39,39,9517,D,GL,3,2.1.4,2025,4,2025,3,08,31
2025-08-31,56825145,56825197,Other Cash and Monetary Assets,8168403002.50,6861104732.77,-626177976.97,87705998189.81,86398699920.08,94567102922.58,6,40,40,9518,D,GL,3,2.1.5,2025,4,2025,3,08,31
2025-08-31,56825142,56825145,Cash and Monetary Assets:,null,null,null,null,null,null,6,23,23,9363,S,GL,2,2.1,2025,4,2025,3,08,31
2025-08-31,56825148,56825159,Balance,57628337975.14,-330501463043.58,52623363833.16,885725421907.66,497595620888.94,555223958864.08,6,26,26,9503,T,GL,4,2.1.1.2,2025,4,2025,3,08,31
2025-08-31,56825145,56825161,Special Drawing Rights:,null,null,null,null,null,null,6,27,27,9504,S,GL,3,2.1.2,2025,4,2025,3,08,31
2025-08-31,56825095,56825097,Debt Held by the Public,437190591487.04,1661219016687.67,1837862572644.51,28307311391402.20,29531339816602.80,29968530408089.90,6,4,4,9034,D,GL,4,1.1.1.1,2025,4,2025,3,08,31
2025-08-31,56825174,56825177,Direct Quota Payments,0.00,0.00,0.00,111629078113.37,111629078113.37,111629078113.37,6,33,33,9510,D,GL,5,2.1.3.1.1,2025,4,2025,3,08,31
2025-08-31,56825174,56825179,Maintenance of Value Adjustments,1139655282.03,1018398986.65,2625041166.11,941910993.01,820654697.63,1960309979.66,6,34,34,9511,D,GL,5,2.1.3.1.2,2025,4,2025,3,08,31
2025-08-31,56825095,56825099,Intragovernmental Holdings,-79911985578.04,148372972050.78,250860225422.39,7157361638388.69,7385646596017.51,7305734610439.47,6,5,5,9035,D,GL,4,1.1.1.2,2025,4,2025,3,08,31
2025-08-31,56825089,56825128,Accrued Interest Payable to the Public,-17702124004.57,18919330334.60,9388585429.21,134069016189.65,170690470528.82,152988346524.25,6,17,17,9320,D,GL,2,1.2,2025,4,2025,3,08,31
2025-08-31,56825089,56825131,Allocations of Special Drawing Rights,1577053734.30,1409355376.54,3633081545.21,155795220217.45,155627521859.69,157204575593.99,6,18,18,9347,D,GL,2,1.3,2025,4,2025,3,08,31
2025-08-31,56825089,56825137,Miscellaneous Liability Accounts (Includes Checks Outstanding Etc.),-1647135364.80,4798445743.17,10712100109.90,38838411523.47,45283992631.44,43636857266.64,6,20,20,9360,D,GL,2,1.5,2025,4,2025,3,08,31
2025-08-31,56825089,56825139,Total Liability Accounts,423835078548.58,1687549035464.53,1839887905984.65,28561274646648.67,29824988603564.59,30248823682113.23,6,21,21,9361,T,GL,2,1.6,2025,4,2025,3,08,31
2025-08-31,56825115,56825121,Less Discount on Federal Securities Held as Investments of Government Accounts,1912581165.34,30146347896.51,38595008444.75,108514467181.63,136748233912.80,138660815078.14,6,14,14,9230,D,GL,4,1.1.4.2,2025,4,2025,3,08,31
2025-08-31,56825115,56825123,Net Federal Securities Held as Investments of Government Accounts,-81231820755.96,114367066937.68,210704848284.28,7030444872370.67,7226043760064.31,7144811939308.35,6,15,15,9240,T,GL,4,1.1.4.3,2025,4,2025,3,08,31
2025-08-31,56825092,56825126,Total Borrowing from the Public,439268245192.29,1663596488676.39,1816101669252.04,28199313310667.92,29423641554151.99,29862909799344.34,6,16,16,9310,T,GL,3,1.1.5,2025,4,2025,3,08,31
2025-08-31,56825145,56825148,U.S. Treasury Operating Cash:,null,null,null,null,null,null,6,24,24,9364,S,GL,3,2.1.1,2025,4,2025,3,08,31
2025-08-31,56825148,56825151,Federal Reserve Account,57628337975.14,-330501463043.58,52623363833.16,885725421907.66,497595620888.94,555223958864.08,6,25,25,9500,D,GL,4,2.1.1.1,2025,4,2025,3,08,31
2025-08-31,56825161,56825164,Total Holdings,2037494261.44,1539923956.60,9593119919.45,172895025840.23,172397455535.39,174434949796.83,6,28,28,9505,D,GL,4,2.1.2.1,2025,4,2025,3,08,31
2025-08-31,56825161,56825166,SDR Certificates Issued to Federal Reserve Banks,0.00,-5000000000.00,-5000000000.00,-10200000000.00,-15200000000.00,-15200000000.00,6,29,29,9506,D,GL,4,2.1.2.2,2025,4,2025,3,08,31
2025-08-31,56825161,56825169,Balance,2037494261.44,-3460076043.40,4593119919.45,162695025840.23,157197455535.39,159234949796.83,6,30,30,9507,T,GL,4,2.1.2.3,2025,4,2025,3,08,31
2025-08-31,56825171,56825174,U.S. Subscription to International Monetary Fund:,null,null,null,null,null,null,6,32,32,9509,S,GL,4,2.1.3.1,2025,4,2025,3,08,31
2025-08-31,56825171,56825182,Letter of Credit Issued to IMF,-1861006490.35,-772006490.35,-2285778008.02,-81066130631.95,-79977130631.95,-81838137122.30,6,35,35,9512,D,GL,4,2.1.3.2,2025,4,2025,3,08,31
2025-08-31,56825171,56825185,Dollar Deposits with the IMF,-6756925.77,-6811485.64,91305709.45,-278669746.38,-278724306.25,-285481232.02,6,36,36,9513,D,GL,4,2.1.3.3,2025,4,2025,3,08,31
2025-08-31,56825095,56825101,Total Treasury Securities Outstanding,357278605909.00,1809591988738.45,2088722798066.90,35464674000000.00,36916987000000.00,37274266000000.00,6,6,6,9036,T,GL,4,1.1.1.3,2025,4,2025,3,08,31
2025-08-31,56825092,56825110,"Agency Securities, Issued Under Special Financing Authorities (See Schedule B; for Other Agency Borrowing, See Schedule C)",1101000000.00,2059912825.00,602739023.00,20265428152.26,21224340977.26,22325340977.26,6,10,10,9102,D,GL,3,1.1.2,2025,4,2025,3,08,31
2025-08-31,56825115,56825118,Federal Securities Held as Investments of Government Accounts (See Schedule D),-79319239590.62,144513414834.19,249299856729.03,7138959339552.30,7362791993977.11,7283472754386.49,6,13,13,9202,D,GL,4,1.1.4.1,2025,4,2025,3,08,31
2025-08-31,56825101,56825103,Plus Premium on Treasury Securities,-686369925.92,-5174427148.63,3338584029.76,70545883478.93,66057826256.22,65371456330.30,6,7,7,9040,D,GL,5,1.1.1.3.1,2025,4,2025,3,08,31
2025-08-31,56825101,56825105,Less Discount on Treasury Securities,-343188453.25,28513918800.75,65857603583.34,325726158383.49,354583265637.49,354240077184.24,6,8,8,9045,D,GL,5,1.1.1.3.2,2025,4,2025,3,08,31
2025-08-31,56825101,56825107,Total Treasury Securities Net of Premium and Discount,356935424436.33,1775903642789.07,2026203778513.32,35209492754886.33,36628460973239.04,36985396397675.43,6,9,9,9055,T,GL,5,1.1.1.3.3,2025,4,2025,3,08,31
2025-07-31,null,56654243,Liability Accounts:,null,null,null,null,null,null,6,1,1,9029,S,GL,1,1,2025,4,2025,3,07,31
2025-07-31,56654243,56654244,Borrowing from the Public:,null,null,null,null,null,null,6,2,2,9030,S,GL,2,1.1,2025,4,2025,3,07,31
2025-07-31,56654244,56654245,"Treasury Securities, Issued Under General Financing Authorities:",null,null,null,null,null,null,6,3,3,9032,S,GL,3,1.1.1,2025,4,2025,3,07,31
2025-07-31,56654245,56654246,Debt Held by the Public,577844210636.98,1224028425200.63,1600369055601.89,28307311391402.20,28953495605965.80,29531339816602.80,6,4,4,9034,D,GL,4,1.1.1.1,2025,4,2025,3,07,31
2025-07-31,56654245,56654247,Intragovernmental Holdings,127673749539.74,228284957628.82,337067548975.98,7157361638388.69,7257972846477.77,7385646596017.51,6,5,5,9035,D,GL,4,1.1.1.2,2025,4,2025,3,07,31
2025-07-31,56654245,56654248,Total Treasury Securities Outstanding,705517960176.72,1452313382829.45,1937436604577.87,35464674000000.00,36211469000000.00,36916987000000.00,6,6,6,9036,T,GL,4,1.1.1.3,2025,4,2025,3,07,31
2025-07-31,56654248,56654249,Plus Premium on Treasury Securities,-542194886.18,-4488057222.71,3930336275.68,70545883478.93,66600021142.40,66057826256.22,6,7,7,9040,D,GL,5,1.1.1.3.1,2025,4,2025,3,07,31
2025-07-31,56654248,56654250,Less Discount on Treasury Securities,6384840771.67,28857107254.00,64831496880.18,325726158383.49,348198424865.82,354583265637.49,6,8,8,9045,D,GL,5,1.1.1.3.2,2025,4,2025,3,07,31
2025-07-31,56654248,56654251,Total Treasury Securities Net of Premium and Discount,698590924518.87,1418968218352.74,1876535443973.37,35209492754886.33,35929870048720.15,36628460973239.04,6,9,9,9055,T,GL,5,1.1.1.3.3,2025,4,2025,3,07,31
2025-07-31,56654244,56654252,"Agency Securities, Issued Under Special Financing Authorities (See Schedule B; for Other Agency Borrowing, See Schedule C)",80000000.00,958912825.00,743292919.00,20265428152.26,21144340977.26,21224340977.26,6,10,10,9102,D,GL,3,1.1.2,2025,4,2025,3,07,31
2025-07-31,56654254,56654255,Federal Securities Held as Investments of Government Accounts (See Schedule D),127499738835.32,223832654424.81,335017593916.99,7138959339552.30,7235292255141.79,7362791993977.11,6,13,13,9202,D,GL,4,1.1.4.1,2025,4,2025,3,07,31
2025-07-31,56654254,56654256,Less Discount on Federal Securities Held as Investments of Government Accounts,1594061826.17,28233766731.17,37533330596.83,108514467181.63,135154172086.63,136748233912.80,6,14,14,9230,D,GL,4,1.1.4.2,2025,4,2025,3,07,31
2025-07-31,56654254,56654257,Net Federal Securities Held as Investments of Government Accounts,125905677009.15,195598887693.64,297484263320.16,7030444872370.67,7100138083055.16,7226043760064.31,6,15,15,9240,T,GL,4,1.1.4.3,2025,4,2025,3,07,31
2025-07-31,56654244,56654258,Total Borrowing from the Public,572765247509.72,1224328243484.10,1579794473572.21,28199313310667.92,28850876306642.25,29423641554151.99,6,16,16,9310,T,GL,3,1.1.5,2025,4,2025,3,07,31
2025-07-31,56654243,56654259,Accrued Interest Payable to the Public,18515513312.90,36621454339.17,25623875126.99,134069016189.65,152174957215.92,170690470528.82,6,17,17,9320,D,GL,2,1.2,2025,4,2025,3,07,31
2025-07-31,56654243,56654260,Allocations of Special Drawing Rights,-2192713458.68,-167698357.76,1543743786.52,155795220217.45,157820235318.37,155627521859.69,6,18,18,9347,D,GL,2,1.3,2025,4,2025,3,07,31
2025-07-31,56654243,56654262,Deposit Funds,-267699271087.73,-3513623657.53,-2875923303.69,33258688050.18,297444335480.38,29745064392.65,6,19,19,9350,D,GL,2,1.4,2025,4,2025,3,07,31
2025-07-31,56654243,56654264,Miscellaneous Liability Accounts (Includes Checks Outstanding Etc.),-332012220.89,6445581107.97,12978572713.67,38838411523.47,45616004852.33,45283992631.44,6,20,20,9360,D,GL,2,1.5,2025,4,2025,3,07,31
2025-07-31,56654243,56654266,Total Liability Accounts,321056764055.32,1263713956915.95,1617064741895.70,28561274646648.67,29503931839509.25,29824988603564.59,6,21,21,9361,T,GL,2,1.6,2025,4,2025,3,07,31
2025-07-31,null,56654268,Asset Accounts (Deduct),null,null,null,null,null,null,6,22,22,9362,S,GL,1,2,2025,4,2025,3,07,31
2025-07-31,56654268,56654270,Cash and Monetary Assets:,null,null,null,null,null,null,6,23,23,9363,S,GL,2,2.1,2025,4,2025,3,07,31
2025-07-31,56654270,56654272,U.S. Treasury Operating Cash:,null,null,null,null,null,null,6,24,24,9364,S,GL,3,2.1.1,2025,4,2025,3,07,31
2025-07-31,56654272,56654274,Federal Reserve Account,40615170572.89,-388129801018.72,197111438369.74,885725421907.66,456980450316.05,497595620888.94,6,25,25,9500,D,GL,4,2.1.1.1,2025,4,2025,3,07,31
2025-07-31,56654272,56654280,Balance,40615170572.89,-388129801018.72,197111438369.74,885725421907.66,456980450316.05,497595620888.94,6,26,26,9503,T,GL,4,2.1.1.2,2025,4,2025,3,07,31
2025-07-31,56654270,56654282,Special Drawing Rights:,null,null,null,null,null,null,6,27,27,9504,S,GL,3,2.1.2,2025,4,2025,3,07,31
2025-07-31,56654282,56654290,Total Holdings,-2428993384.19,-497570304.84,6337314093.28,172895025840.23,174826448919.58,172397455535.39,6,28,28,9505,D,GL,4,2.1.2.1,2025,4,2025,3,07,31
2025-07-31,56654282,56654291,SDR Certificates Issued to Federal Reserve Banks,0.00,-5000000000.00,-5000000000.00,-10200000000.00,-15200000000.00,-15200000000.00,6,29,29,9506,D,GL,4,2.1.2.2,2025,4,2025,3,07,31
2025-07-31,56654282,56654294,Balance,-2428993384.19,-5497570304.84,1337314093.28,162695025840.23,159626448919.58,157197455535.39,6,30,30,9507,T,GL,4,2.1.2.3,2025,4,2025,3,07,31
2025-07-31,56654296,56654298,Direct Quota Payments,0.00,0.00,0.00,111629078113.37,111629078113.37,111629078113.37,6,33,33,9510,D,GL,5,2.1.3.1.1,2025,4,2025,3,07,31
2025-07-31,null,56654331,Total Budget and Off-Budget Federal Entities (Financing of Deficit (+) or Disposition of Surplus (-)),291142660287.67,1628515019237.91,1516998592507.28,25816395970542.90,27153768329493.10,27444910989780.80,6,49,49,9661,T,GL,1,5,2025,4,2025,3,07,31
2025-07-31,56654270,56654311,Other Cash and Monetary Assets,-96540801.60,-1307298269.73,-456334121.80,25971834533.62,24761077065.49,24664536263.89,6,40,40,9518,D,GL,3,2.1.5,2025,4,2025,3,07,31
